time="2026-03-12T01:18:58Z" level=warning msg="The \"SIGNAL_VERIFICATION_CODE\" variable is not set. Defaulting to a blank string."
redis-1  | 2026-03-12T01:16:06.639883033Z 1:M 12 Mar 2026 01:16:06.639 - Client closed connection id=156 addr=127.0.0.1:41786 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:49:18.378425384Z 1:M 12 Mar 2026 01:49:18.378 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:49:19.312822598Z 1:M 12 Mar 2026 01:49:19.312 - Accepted 127.0.0.1:35676
redis-1  | 2026-03-12T01:49:19.314443931Z 1:M 12 Mar 2026 01:49:19.314 - Client closed connection id=548 addr=127.0.0.1:35676 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:49:23.411592505Z 1:M 12 Mar 2026 01:49:23.411 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:49:24.374078295Z 1:M 12 Mar 2026 01:49:24.373 - Accepted 127.0.0.1:56706
redis-1  | 2026-03-12T01:49:24.374118661Z 1:M 12 Mar 2026 01:49:24.373 - Client closed connection id=549 addr=127.0.0.1:56706 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:49:28.443913663Z 1:M 12 Mar 2026 01:49:28.443 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:49:29.443033631Z 1:M 12 Mar 2026 01:49:29.442 - Accepted 127.0.0.1:56708
redis-1  | 2026-03-12T01:49:29.444414510Z 1:M 12 Mar 2026 01:49:29.443 - Client closed connection id=550 addr=127.0.0.1:56708 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:49:33.481252220Z 1:M 12 Mar 2026 01:49:33.481 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:49:34.526736988Z 1:M 12 Mar 2026 01:49:34.525 - Accepted 127.0.0.1:53584
redis-1  | 2026-03-12T01:49:34.529534936Z 1:M 12 Mar 2026 01:49:34.529 - Client closed connection id=551 addr=127.0.0.1:53584 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:49:38.514276994Z 1:M 12 Mar 2026 01:49:38.514 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:49:39.607165536Z 1:M 12 Mar 2026 01:49:39.607 - Accepted 127.0.0.1:53586
redis-1  | 2026-03-12T01:49:39.611405473Z 1:M 12 Mar 2026 01:49:39.609 - Client closed connection id=552 addr=127.0.0.1:53586 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:49:43.549047598Z 1:M 12 Mar 2026 01:49:43.548 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:49:44.668583358Z 1:M 12 Mar 2026 01:49:44.668 - Accepted 127.0.0.1:41530
redis-1  | 2026-03-12T01:49:44.670939771Z 1:M 12 Mar 2026 01:49:44.670 - Client closed connection id=553 addr=127.0.0.1:41530 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:49:48.586766399Z 1:M 12 Mar 2026 01:49:48.586 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:49:49.731277611Z 1:M 12 Mar 2026 01:49:49.731 - Accepted 127.0.0.1:41534
redis-1  | 2026-03-12T01:49:49.732820690Z 1:M 12 Mar 2026 01:49:49.732 - Client closed connection id=554 addr=127.0.0.1:41534 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:49:53.619680294Z 1:M 12 Mar 2026 01:49:53.619 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:49:54.800700904Z 1:M 12 Mar 2026 01:49:54.800 - Accepted 127.0.0.1:50802
redis-1  | 2026-03-12T01:49:54.803078283Z 1:M 12 Mar 2026 01:49:54.802 - Client closed connection id=555 addr=127.0.0.1:50802 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:49:58.653485072Z 1:M 12 Mar 2026 01:49:58.653 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:49:59.862718561Z 1:M 12 Mar 2026 01:49:59.862 - Accepted 127.0.0.1:50808
redis-1  | 2026-03-12T01:49:59.864411485Z 1:M 12 Mar 2026 01:49:59.864 - Client closed connection id=556 addr=127.0.0.1:50808 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:50:03.688655549Z 1:M 12 Mar 2026 01:50:03.688 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:50:04.927958641Z 1:M 12 Mar 2026 01:50:04.927 - Accepted 127.0.0.1:36888
redis-1  | 2026-03-12T01:50:04.929454241Z 1:M 12 Mar 2026 01:50:04.929 - Client closed connection id=557 addr=127.0.0.1:36888 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:50:08.721675777Z 1:M 12 Mar 2026 01:50:08.721 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:50:09.988379307Z 1:M 12 Mar 2026 01:50:09.988 - Accepted 127.0.0.1:48724
redis-1  | 2026-03-12T01:50:09.989529493Z 1:M 12 Mar 2026 01:50:09.988 - Client closed connection id=558 addr=127.0.0.1:48724 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:50:13.762952137Z 1:M 12 Mar 2026 01:50:13.762 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:50:15.060075262Z 1:M 12 Mar 2026 01:50:15.059 - Accepted 127.0.0.1:48736
redis-1  | 2026-03-12T01:50:15.061513537Z 1:M 12 Mar 2026 01:50:15.061 - Client closed connection id=559 addr=127.0.0.1:48736 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:50:18.801470820Z 1:M 12 Mar 2026 01:50:18.801 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:50:20.118091587Z 1:M 12 Mar 2026 01:50:20.117 - Accepted 127.0.0.1:52200
redis-1  | 2026-03-12T01:50:20.118410755Z 1:M 12 Mar 2026 01:50:20.118 - Client closed connection id=560 addr=127.0.0.1:52200 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:50:23.833695075Z 1:M 12 Mar 2026 01:50:23.833 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:50:25.178198132Z 1:M 12 Mar 2026 01:50:25.178 - Accepted 127.0.0.1:52212
redis-1  | 2026-03-12T01:50:25.179812743Z 1:M 12 Mar 2026 01:50:25.178 - Client closed connection id=561 addr=127.0.0.1:52212 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:50:28.865886514Z 1:M 12 Mar 2026 01:50:28.865 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:50:30.236834708Z 1:M 12 Mar 2026 01:50:30.236 - Accepted 127.0.0.1:39784
redis-1  | 2026-03-12T01:50:30.238234141Z 1:M 12 Mar 2026 01:50:30.237 - Client closed connection id=562 addr=127.0.0.1:39784 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:50:33.897452456Z 1:M 12 Mar 2026 01:50:33.897 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:50:35.293111797Z 1:M 12 Mar 2026 01:50:35.292 - Accepted 127.0.0.1:39800
redis-1  | 2026-03-12T01:50:35.294881528Z 1:M 12 Mar 2026 01:50:35.294 - Client closed connection id=563 addr=127.0.0.1:39800 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:50:38.929608660Z 1:M 12 Mar 2026 01:50:38.929 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:50:40.349824669Z 1:M 12 Mar 2026 01:50:40.349 - Accepted 127.0.0.1:52168
redis-1  | 2026-03-12T01:50:40.351696947Z 1:M 12 Mar 2026 01:50:40.351 - Client closed connection id=564 addr=127.0.0.1:52168 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:50:43.973180258Z 1:M 12 Mar 2026 01:50:43.972 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:50:45.409360103Z 1:M 12 Mar 2026 01:50:45.409 - Accepted 127.0.0.1:52184
redis-1  | 2026-03-12T01:50:45.411385404Z 1:M 12 Mar 2026 01:50:45.410 - Client closed connection id=565 addr=127.0.0.1:52184 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:50:49.014410392Z 1:M 12 Mar 2026 01:50:49.014 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:50:50.474757794Z 1:M 12 Mar 2026 01:50:50.474 - Accepted 127.0.0.1:51812
redis-1  | 2026-03-12T01:50:50.476631346Z 1:M 12 Mar 2026 01:50:50.476 - Client closed connection id=566 addr=127.0.0.1:51812 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:50:54.052165953Z 1:M 12 Mar 2026 01:50:54.052 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:50:55.543069531Z 1:M 12 Mar 2026 01:50:55.542 - Accepted 127.0.0.1:51818
redis-1  | 2026-03-12T01:50:55.544641645Z 1:M 12 Mar 2026 01:50:55.544 - Client closed connection id=567 addr=127.0.0.1:51818 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:50:59.086199433Z 1:M 12 Mar 2026 01:50:59.083 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:51:00.603380759Z 1:M 12 Mar 2026 01:51:00.603 - Accepted 127.0.0.1:57504
redis-1  | 2026-03-12T01:51:00.604896390Z 1:M 12 Mar 2026 01:51:00.604 - Client closed connection id=568 addr=127.0.0.1:57504 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:51:04.117363737Z 1:M 12 Mar 2026 01:51:04.117 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:51:05.667357084Z 1:M 12 Mar 2026 01:51:05.667 - Accepted 127.0.0.1:57512
redis-1  | 2026-03-12T01:51:05.668491456Z 1:M 12 Mar 2026 01:51:05.668 - Client closed connection id=569 addr=127.0.0.1:57512 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:51:09.150164203Z 1:M 12 Mar 2026 01:51:09.149 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:51:10.731657760Z 1:M 12 Mar 2026 01:51:10.731 - Accepted 127.0.0.1:50374
redis-1  | 2026-03-12T01:51:10.734262312Z 1:M 12 Mar 2026 01:51:10.732 - Client closed connection id=570 addr=127.0.0.1:50374 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:51:14.193207976Z 1:M 12 Mar 2026 01:51:14.191 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:51:15.793801603Z 1:M 12 Mar 2026 01:51:15.793 - Accepted 127.0.0.1:50386
redis-1  | 2026-03-12T01:51:15.795285810Z 1:M 12 Mar 2026 01:51:15.795 - Client closed connection id=571 addr=127.0.0.1:50386 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:51:19.225974466Z 1:M 12 Mar 2026 01:51:19.225 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:51:20.885312596Z 1:M 12 Mar 2026 01:51:20.885 - Accepted 127.0.0.1:33090
redis-1  | 2026-03-12T01:51:20.891017833Z 1:M 12 Mar 2026 01:51:20.890 - Client closed connection id=572 addr=127.0.0.1:33090 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:51:24.262803643Z 1:M 12 Mar 2026 01:51:24.262 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:51:25.951597027Z 1:M 12 Mar 2026 01:51:25.951 - Accepted 127.0.0.1:33100
redis-1  | 2026-03-12T01:51:25.953461242Z 1:M 12 Mar 2026 01:51:25.952 - Client closed connection id=573 addr=127.0.0.1:33100 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:51:29.295194527Z 1:M 12 Mar 2026 01:51:29.295 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:51:31.041210628Z 1:M 12 Mar 2026 01:51:31.040 - Accepted 127.0.0.1:57564
redis-1  | 2026-03-12T01:51:31.045494393Z 1:M 12 Mar 2026 01:51:31.044 - Client closed connection id=574 addr=127.0.0.1:57564 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:51:34.327412889Z 1:M 12 Mar 2026 01:51:34.327 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:51:36.122027640Z 1:M 12 Mar 2026 01:51:36.121 - Accepted 127.0.0.1:57574
redis-1  | 2026-03-12T01:51:36.125715738Z 1:M 12 Mar 2026 01:51:36.125 - Client closed connection id=575 addr=127.0.0.1:57574 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:51:39.360737865Z 1:M 12 Mar 2026 01:51:39.360 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:51:41.269479990Z 1:M 12 Mar 2026 01:51:41.267 - Accepted 127.0.0.1:53602
redis-1  | 2026-03-12T01:51:41.278269032Z 1:M 12 Mar 2026 01:51:41.277 - Client closed connection id=576 addr=127.0.0.1:53602 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=7 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:51:44.426769068Z 1:M 12 Mar 2026 01:51:44.426 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:51:46.340891925Z 1:M 12 Mar 2026 01:51:46.340 - Accepted 127.0.0.1:53618
redis-1  | 2026-03-12T01:51:46.342894775Z 1:M 12 Mar 2026 01:51:46.342 - Client closed connection id=577 addr=127.0.0.1:53618 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:51:49.464749942Z 1:M 12 Mar 2026 01:51:49.464 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:51:51.403721265Z 1:M 12 Mar 2026 01:51:51.403 - Accepted 127.0.0.1:44794
redis-1  | 2026-03-12T01:51:51.405577922Z 1:M 12 Mar 2026 01:51:51.405 - Client closed connection id=578 addr=127.0.0.1:44794 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:51:54.503267537Z 1:M 12 Mar 2026 01:51:54.503 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:51:56.464564243Z 1:M 12 Mar 2026 01:51:56.464 - Accepted 127.0.0.1:44810
redis-1  | 2026-03-12T01:51:56.466724867Z 1:M 12 Mar 2026 01:51:56.465 - Client closed connection id=579 addr=127.0.0.1:44810 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:51:59.537563251Z 1:M 12 Mar 2026 01:51:59.537 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:52:01.552445607Z 1:M 12 Mar 2026 01:52:01.552 - Accepted 127.0.0.1:59916
redis-1  | 2026-03-12T01:52:01.553706480Z 1:M 12 Mar 2026 01:52:01.553 - Client closed connection id=580 addr=127.0.0.1:59916 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:52:04.571660457Z 1:M 12 Mar 2026 01:52:04.571 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:52:06.612994193Z 1:M 12 Mar 2026 01:52:06.612 - Accepted 127.0.0.1:59918
redis-1  | 2026-03-12T01:52:06.614477999Z 1:M 12 Mar 2026 01:52:06.614 - Client closed connection id=581 addr=127.0.0.1:59918 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:52:09.603803403Z 1:M 12 Mar 2026 01:52:09.603 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:52:11.677173331Z 1:M 12 Mar 2026 01:52:11.677 - Accepted 127.0.0.1:53522
redis-1  | 2026-03-12T01:52:11.678408698Z 1:M 12 Mar 2026 01:52:11.677 - Client closed connection id=582 addr=127.0.0.1:53522 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:52:14.663198591Z 1:M 12 Mar 2026 01:52:14.663 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:52:16.734816492Z 1:M 12 Mar 2026 01:52:16.734 - Accepted 127.0.0.1:53538
redis-1  | 2026-03-12T01:52:16.736415050Z 1:M 12 Mar 2026 01:52:16.736 - Client closed connection id=583 addr=127.0.0.1:53538 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
